Fecha,Ruta,Efectivo,Tarifa Incompleta,Overpay,Monto Pasajes,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error,Monto Total Efectivo,Monto Total Tarjetas,Pasajes Efectivo,Pasajes Tarjeta Gral,Pasajes Tarjeta Per,Pasajes Bpd,Total Pasajes Tarjeta,Total Pasajes,Ingreso Total
17/01/2021,A19,24085,1047,1047.5,23037.5,5776,940.5,0,0,0,25132,6716.5,2425,1046,215,0,1261,3686,31848.5
17/01/2021,A20,3838.5,250,171.5,3667,1311,161.5,0,0,0,4088.5,1472.5,386,228,35,0,263,649,5561
18/01/2021,A03,4945.5,157.5,214.5,4731,2042.5,413.25,0,0,0,5103,2455.75,498,464,112,0,576,1074,7558.75
18/01/2021,A05,252,27,14.5,237.5,95,23.75,0,0,0,279,118.75,25,35,5,0,40,65,397.75
18/01/2021,A06,4959,214.5,218.5,4740.5,3106.5,551,0,0,0,5173.5,3657.5,499,569,117,0,686,1185,8831
18/01/2021,A08,11741,574.5,521.5,11219.5,3885.5,769.5,0,0,0,12315.5,4655,1181,764,183,0,947,2128,16970.5
18/01/2021,A09,40,0,2,38,123.5,4.75,0,0,0,40,128.25,4,14,1,0,15,19,168.25
18/01/2021,A13,364.5,32,13,351.5,171,52.25,0,0,0,396.5,223.25,37,39,11,0,50,87,619.75
18/01/2021,A15,3671.5,165,156.5,3515,1434.5,308.75,0,0,0,3836.5,1743.25,370,284,65,0,349,719,5579.75
18/01/2021,A16,9922,779,450.5,9471.5,2926,850.25,0,0,0,10701,3776.25,997,424,198,0,622,1619,14477.25
18/01/2021,A17,679,56.5,33,646,294.5,147.25,0,0,0,735.5,441.75,68,74,31,0,105,173,1177.25
18/01/2021,A18,7322.5,357.5,340,6982.5,3268,555.75,0,0,0,7680,3823.75,735,621,117,0,738,1473,11503.75
18/01/2021,A19,36109.5,1892.5,1662.5,34447,15447,1919,0,0,0,38002,17366,3626,2627,459,0,3086,6712,55368
18/01/2021,A20,11269.5,945,572.5,10697,5291.5,703,0,0,0,12214.5,5994.5,1126,974,154,0,1128,2254,18209
19/01/2021,A03,3053.5,149,146.5,2907,1605.5,280.25,0,0,0,3202.5,1885.75,306,303,75,0,378,684,5088.25
19/01/2021,A05,2232,224.5,104,2128,1244.5,180.5,0,0,0,2456.5,1425,224,178,38,0,216,440,3881.5
19/01/2021,A06,6332,172.5,290,6042,3762,655.5,0,0,0,6504.5,4417.5,636,719,139,0,858,1494,10922
19/01/2021,A08,9957,503.5,447.5,9509.5,4113.5,555.75,0,0,0,10460.5,4669.25,1001,793,127,0,920,1921,15129.75
19/01/2021,A09,510,6.5,25.5,484.5,66.5,4.75,0,0,0,516.5,71.25,51,16,1,0,17,68,587.75
19/01/2021,A13,572,38,30.5,541.5,247,71.25,0,0,0,610,318.25,57,45,15,0,60,117,928.25
19/01/2021,A15,1800.5,92.5,90.5,1710,1425,280.25,0,0,0,1893,1705.25,180,344,59,0,403,583,3598.25
19/01/2021,A16,8926.5,645,405,8521.5,2432,627,0,0,0,9571.5,3059,897,414,147,0,561,1458,12630.5
19/01/2021,A17,748,10,35.5,712.5,380,114,0,0,0,758,494,75,92,24,0,116,191,1252
19/01/2021,A18,7799.5,374,351.5,7448,2945,394.25,0,0,0,8173.5,3339.25,784,559,83,0,642,1426,11512.75
19/01/2021,A19,26479.5,1667,1219,25260.5,12454.5,1486.75,0,0,0,28146.5,13941.25,2659,2216,349,0,2565,5224,42087.75
19/01/2021,A20,8312.5,589.5,380,7932.5,4550.5,384.75,0,0,0,8902,4935.25,835,824,92,0,916,1751,13837.25
20/01/2021,A03,4588.5,213,199.5,4389,2356,304,0,0,0,4801.5,2660,462,425,82,0,507,969,7461.5
20/01/2021,A05,3240,205.5,152.5,3087.5,1748,280.25,0,0,0,3445.5,2028.25,325,332,60,0,392,717,5473.75
20/01/2021,A06,4363,212,192.5,4170.5,3173,460.75,0,0,0,4575,3633.75,439,572,99,0,671,1110,8208.75
20/01/2021,A07,568.5,22,27,541.5,275.5,142.5,0,0,0,590.5,418,57,80,30,0,110,167,1008.5
20/01/2021,A08,11430.5,568,515,10915.5,3980.5,555.75,0,0,0,11998.5,4536.25,1149,839,124,0,963,2112,16534.75
20/01/2021,A09,598.5,18,28.5,570,836,23.75,0,0,0,616.5,859.75,60,101,6,0,107,167,1476.25
20/01/2021,A13,377,51.5,16,361,180.5,57,0,0,0,428.5,237.5,38,36,12,0,48,86,666
20/01/2021,A15,1621.5,42.5,82.5,1539,1349,218.5,0,0,0,1664,1567.5,162,290,53,0,343,505,3231.5
20/01/2021,A16,10112,732,469.5,9642.5,3059,855,0,0,0,10844,3914,1015,443,187,0,630,1645,14758
20/01/2021,A17,427,9,18.5,408.5,323,99.75,0,0,0,436,422.75,43,91,21,0,112,155,858.75
20/01/2021,A18,5217.5,273.5,230,4987.5,2869,489.25,0,0,0,5491,3358.25,525,474,103,0,577,1102,8849.25
20/01/2021,A19,26470.5,1260.5,1210,25260.5,10877.5,1396.5,0,0,0,27731,12274,2659,2241,334,0,2575,5234,40005
20/01/2021,A20,8225.5,593,416.5,7809,4845,475,0,0,0,8818.5,5320,822,919,105,0,1024,1846,14138.5
21/01/2021,A03,4431.5,273.5,223,4208.5,2090,270.75,0,0,0,4705,2360.75,443,358,76,0,434,877,7065.75
21/01/2021,A05,2670.5,150,124.5,2546,1273,261.25,0,0,0,2820.5,1534.25,268,222,56,0,278,546,4354.75
21/01/2021,A06,2692,98,117.5,2574.5,2052,361,0,0,0,2790,2413,271,408,76,0,484,755,5203
21/01/2021,A07,575,29.5,24,551,275.5,137.75,0,0,0,604.5,413.25,58,60,29,0,89,147,1017.75
21/01/2021,A08,9846.5,633.5,451,9395.5,4503,598.5,0,0,0,10480,5101.5,989,833,143,0,976,1965,15581.5
21/01/2021,A09,726.5,15.5,33,693.5,57,14.25,0,0,0,742,71.25,73,15,8,0,23,96,813.25
21/01/2021,A13,409,24.5,19.5,389.5,209,23.75,0,0,0,433.5,232.75,41,47,5,0,52,93,666.25
21/01/2021,A15,1232.5,31,54.5,1178,959.5,213.75,0,0,0,1263.5,1173.25,124,234,45,0,279,403,2436.75
21/01/2021,A16,9621,677,434.5,9186.5,3002,764.75,0,0,0,10298,3766.75,967,423,176,0,599,1566,14064.75
21/01/2021,A17,357.5,32,15.5,342,313.5,66.5,0,0,0,389.5,380,36,95,14,0,109,145,769.5
21/01/2021,A18,5382.5,391,262,5120.5,3040,460.75,0,0,0,5773.5,3500.75,539,511,97,0,608,1147,9274.25
21/01/2021,A19,29479,1620.5,1359,28120,12910.5,1600.75,0,0,0,31099.5,14511.25,2960,2488,369,0,2857,5817,45610.75
21/01/2021,A20,10305,843,491.5,9813.5,5396,598.5,0,0,0,11148,5994.5,1033,1055,133,0,1188,2221,17142.5
22/01/2021,A03,1547,64.5,65,1482,456,118.75,0,0,0,1611.5,574.75,156,96,34,0,130,286,2186.25
22/01/2021,A05,1541.5,30.5,69,1472.5,674.5,147.25,0,0,0,1572,821.75,155,151,31,0,182,337,2393.75
22/01/2021,A06,3913,188,160.5,3752.5,2356,437,0,0,0,4101,2793,395,518,96,0,614,1009,6894
22/01/2021,A07,788.5,39,28.5,760,304,128.25,0,0,0,827.5,432.25,80,72,27,0,99,179,1259.75
22/01/2021,A08,13750.5,600.5,631,13119.5,5206,650.75,0,0,0,14351,5856.75,1381,963,145,0,1108,2489,20207.75
22/01/2021,A09,675.5,6,29.5,646,171,19,0,0,0,681.5,190,68,24,6,0,30,98,871.5
22/01/2021,A13,438,8.5,20,418,275.5,28.5,0,0,0,446.5,304,44,46,6,0,52,96,750.5
22/01/2021,A15,1362,61,60.5,1301.5,1206.5,213.75,0,0,0,1423,1420.25,137,247,45,0,292,429,2843.25
22/01/2021,A16,8381.5,615,363.5,8018,3268,755.25,0,0,0,8996.5,4023.25,844,477,170,0,647,1491,13019.75
22/01/2021,A17,1127.5,40.5,44.5,1083,427.5,128.25,0,0,0,1168,555.75,114,131,27,0,158,272,1723.75
22/01/2021,A18,6296,366,311,5985,3477,408.5,0,0,0,6662,3885.5,630,606,86,0,692,1322,10547.5
22/01/2021,A19,29523.5,1369,1356,28167.5,12502,1363.25,0,0,0,30892.5,13865.25,2965,2358,326,0,2684,5649,44757.75
22/01/2021,A20,13266,836,650,12616,6203.5,750.5,0,0,0,14102,6954,1328,1132,173,0,1305,2633,21056
23/01/2021,A03,1523,160.5,69.5,1453.5,446.5,71.25,0,0,0,1683.5,517.75,153,80,17,0,97,250,2201.25
23/01/2021,A05,1437,60,78.5,1358.5,627,142.5,0,0,0,1497,769.5,143,123,30,0,153,296,2266.5
23/01/2021,A06,4354.5,174,203,4151.5,2527,422.75,0,0,0,4528.5,2949.75,437,488,94,0,582,1019,7478.25
23/01/2021,A07,1287.5,36.5,62,1225.5,427.5,185.25,0,0,0,1324,612.75,129,111,39,0,150,279,1936.75
23/01/2021,A08,10364,602,503,9861,3258.5,636.5,0,0,0,10966,3895,1038,654,142,0,796,1834,14861
23/01/2021,A09,98,5,3,95,19,4.75,0,0,0,103,23.75,10,2,1,0,3,13,126.75
23/01/2021,A13,670,59.5,33.5,636.5,247,61.75,0,0,0,729.5,308.75,67,82,13,0,95,162,1038.25
23/01/2021,A15,1293,49.5,58,1235,1102,133,0,0,0,1342.5,1235,130,176,29,0,205,335,2577.5
23/01/2021,A16,9116.5,843,452.5,8664,2717,831.25,0,0,0,9959.5,3548.25,912,400,188,0,588,1500,13507.75
23/01/2021,A17,1133,19,50,1083,722,38,0,0,0,1152,760,114,95,8,0,103,217,1912
23/01/2021,A18,4167.5,284.5,206,3961.5,2118.5,289.75,0,0,0,4452,2408.25,417,404,61,0,465,882,6860.25
23/01/2021,A19,26697.5,1168.5,1266,25431.5,8740,1097.25,0,0,0,27866,9837.25,2677,1599,249,0,1848,4525,37703.25
23/01/2021,A20,12823,733.5,606,12217,5367.5,551,0,0,0,13556.5,5918.5,1286,1031,122,0,1153,2439,19475
24/01/2021,A03,1633,172,75,1558,313.5,147.25,0,0,0,1805,460.75,164,66,34,0,100,264,2265.75
24/01/2021,A05,1230,99,61.5,1168.5,294.5,104.5,0,0,0,1329,399,123,56,22,0,78,201,1728
24/01/2021,A06,3004,152.5,144.5,2859.5,864.5,266,0,0,0,3156.5,1130.5,301,166,61,0,227,528,4287
24/01/2021,A07,1161,31,49.5,1111.5,323,185.25,0,0,0,1192,508.25,117,87,39,0,126,243,1700.25
24/01/2021,A08,8265.5,389,390,7875.5,2147,422.75,0,0,0,8654.5,2569.75,829,291,91,0,382,1211,11224.25
24/01/2021,A09,417,34.5,18,399,123.5,19,0,0,0,451.5,142.5,42,13,4,0,17,59,594
24/01/2021,A13,370,44.5,18.5,351.5,104.5,19,0,0,0,414.5,123.5,37,44,4,0,48,85,538
24/01/2021,A15,2483,23.5,127,2356,513,109.25,0,0,0,2506.5,622.25,248,108,23,0,131,379,3128.75
24/01/2021,A16,5621.5,521.5,263.5,5358,1434.5,541.5,0,0,0,6143,1976,564,193,119,0,312,876,8119
24/01/2021,A18,4697.5,225,204,4493.5,1482,228,0,0,0,4922.5,1710,473,237,48,0,285,758,6632.5
24/01/2021,A19,22638.5,1043.5,1016.5,21622,5500.5,945.25,0,0,0,23682,6445.75,2276,939,215,0,1154,3430,30127.75
24/01/2021,A20,7212.5,442.5,382,6830.5,2318,351.5,0,0,0,7655,2669.5,719,415,87,0,502,1221,10324.5
25/01/2021,A03,209,18,9.5,199.5,19,4.75,0,0,0,227,23.75,21,10,4,0,14,35,250.75
25/01/2021,A05,2851.5,214,125,2726.5,1168.5,232.75,0,0,0,3065.5,1401.25,287,218,60,0,278,565,4466.75
25/01/2021,A06,5104.5,294,231,4873.5,3401,688.75,0,0,0,5398.5,4089.75,513,723,160,0,883,1396,9488.25
25/01/2021,A07,1944.5,100.5,82.5,1862,1064,323,0,0,0,2045,1387,196,205,68,0,273,469,3432
25/01/2021,A08,10792.5,513.5,466,10326.5,3049.5,589,0,0,0,11306,3638.5,1087,667,151,0,818,1905,14944.5
25/01/2021,A09,2705.5,114,121.5,2584,798,85.5,0,0,0,2819.5,883.5,272,182,20,0,202,474,3703
25/01/2021,A13,188.5,20.5,8,180.5,180.5,23.75,0,0,0,209,204.25,19,37,5,0,42,61,413.25
25/01/2021,A15,1653,76,76,1577,1130.5,270.75,0,0,0,1729,1401.25,166,264,58,0,322,488,3130.25
25/01/2021,A16,11479.5,767.5,507,10972.5,3230,926.25,0,0,0,12247,4156.25,1155,483,198,0,681,1836,16403.25
25/01/2021,A18,6613,472,295.5,6317.5,3885.5,522.5,0,0,0,7085,4408,665,647,110,0,757,1422,11493
25/01/2021,A19,32920,1694,1475,31445,12872.5,1572.25,0,0,0,34614,14444.75,3310,2406,373,0,2779,6089,49058.75
25/01/2021,A20,9269.5,765,482,8787.5,4645.5,579.5,0,0,0,10034.5,5225,925,831,128,0,959,1884,15259.5
26/01/2021,A03,1012,102,43,969,266,57,0,0,0,1114,323,102,47,17,0,64,166,1437
26/01/2021,A05,2312,164.5,108,2204,788.5,194.75,0,0,0,2476.5,983.25,232,168,41,0,209,441,3459.75
26/01/2021,A06,2863.5,145,118,2745.5,2660,399,0,0,0,3008.5,3059,289,499,93,0,592,881,6067.5
26/01/2021,A07,1369.5,91,58.5,1311,570,266,0,0,0,1460.5,836,138,170,56,0,226,364,2296.5
26/01/2021,A08,7054.5,292.5,309.5,6745,3562.5,475,0,0,0,7347,4037.5,710,672,115,0,787,1497,11384.5
26/01/2021,A09,316.5,21.5,12.5,304,47.5,4.75,0,0,0,338,52.25,32,13,4,0,17,49,390.25
26/01/2021,A13,1263.5,95,57,1206.5,760,147.25,0,0,0,1358.5,907.25,127,182,31,0,213,340,2265.75
26/01/2021,A15,1024,52,45.5,978.5,1083,166.25,0,0,0,1076,1249.25,103,222,35,0,257,360,2325.25
26/01/2021,A16,11701.5,698.5,548.5,11153,4284.5,1168.5,0,0,0,12400,5453,1174,630,258,0,888,2062,17853
26/01/2021,A18,8046,527.5,360.5,7685.5,4417.5,646,0,0,0,8573.5,5063.5,809,841,137,0,978,1787,13637
26/01/2021,A19,30883,1756,1414,29469,13756,1710,0,0,0,32639,15466,3102,2655,395,0,3050,6152,48105
26/01/2021,A20,8568,576,407.5,8160.5,5158.5,522.5,0,0,0,9144,5681,859,901,121,0,1022,1881,14825
27/01/2021,A03,1782,152,91,1691,807.5,114,0,0,0,1934,921.5,178,136,41,0,177,355,2855.5
27/01/2021,A05,1778.5,150,87.5,1691,665,199.5,0,0,0,1928.5,864.5,178,150,42,0,192,370,2793
27/01/2021,A06,3784,144.5,155,3629,2983,456,0,0,0,3928.5,3439,382,664,102,0,766,1148,7367.5
27/01/2021,A07,685.5,9,30,655.5,275.5,95,0,0,0,694.5,370.5,69,75,20,0,95,164,1065
27/01/2021,A08,10247.5,641.5,453,9794.5,4199,726.75,0,0,0,10889,4925.75,1031,904,166,0,1070,2101,15814.75
27/01/2021,A09,854,18.5,37,817,199.5,19,0,0,0,872.5,218.5,86,25,4,0,29,115,1091
27/01/2021,A13,512.5,79,28,484.5,361,85.5,0,0,0,591.5,446.5,51,64,18,0,82,133,1038
27/01/2021,A15,1005.5,42,46,959.5,741,185.25,0,0,0,1047.5,926.25,101,177,39,0,216,317,1973.75
27/01/2021,A16,13617.5,791,631,12986.5,3733.5,1249.25,0,0,0,14408.5,4982.75,1367,613,273,0,886,2253,19391.25
27/01/2021,A18,6619,466.5,292,6327,3610,522.5,0,0,0,7085.5,4132.5,666,630,110,0,740,1406,11218
27/01/2021,A19,31097.5,2016,1457.5,29640,15418.5,1686.25,0,0,0,33113.5,17104.75,3120,2893,399,0,3292,6412,50218.25
27/01/2021,A20,6180,552.5,309,5871,4018.5,346.75,0,0,0,6732.5,4365.25,618,667,82,0,749,1367,11097.75
28/01/2021,A03,486.5,50,21,465.5,323,61.75,0,0,0,536.5,384.75,49,43,17,0,60,109,921.25
28/01/2021,A05,1503,117.5,59,1444,693.5,209,0,0,0,1620.5,902.5,152,149,44,0,193,345,2523
28/01/2021,A06,4140.5,225.5,188.5,3952,4056.5,574.75,0,0,0,4366,4631.25,416,703,137,0,840,1256,8997.25
28/01/2021,A07,1605.5,96.5,85.5,1520,798,285,0,0,0,1702,1083,160,266,60,0,326,486,2785
28/01/2021,A08,7554,572,334,7220,3268,541.5,0,0,0,8126,3809.5,760,654,118,0,772,1532,11935.5
28/01/2021,A09,750,43,37.5,712.5,123.5,19,0,0,0,793,142.5,75,24,5,0,29,104,935.5
28/01/2021,A13,593.5,51.5,33,560.5,247,28.5,0,0,0,645,275.5,59,66,6,0,72,131,920.5
28/01/2021,A15,1176,16.5,55,1121,1235,209,0,0,0,1192.5,1444,118,268,44,0,312,430,2636.5
28/01/2021,A16,14502.5,899,661,13841.5,4256,1125.75,0,0,0,15401.5,5381.75,1457,640,259,0,899,2356,20783.25
28/01/2021,A17,558,22,26,532,123.5,66.5,0,0,0,580,190,56,74,14,0,88,144,770
28/01/2021,A18,6685,464.5,301,6384,3686,593.75,0,0,0,7149.5,4279.75,672,655,125,0,780,1452,11429.25
28/01/2021,A19,24826,1094,1161.5,23664.5,11552,1353.75,0,0,0,25920,12905.75,2491,2144,322,0,2466,4957,38825.75
28/01/2021,A20,10337.5,611,476.5,9861,5605,489.25,0,0,0,10948.5,6094.25,1038,1078,123,0,1201,2239,17042.75
29/01/2021,A05,1824,179,76,1748,750.5,232.75,0,0,0,2003,983.25,184,158,49,0,207,391,2986.25
29/01/2021,A06,4591,198,202,4389,3049.5,574.75,0,0,0,4789,3624.25,462,687,130,0,817,1279,8413.25
29/01/2021,A07,2156.5,107,95,2061.5,608,351.5,0,0,0,2263.5,959.5,217,245,74,0,319,536,3223
29/01/2021,A08,5961,463,280,5681,2859.5,351.5,0,0,0,6424,3211,598,458,80,0,538,1136,9635
29/01/2021,A09,1058.5,37,42,1016.5,152,28.5,0,0,0,1095.5,180.5,107,26,7,0,33,140,1276
29/01/2021,A13,446,14,18.5,427.5,218.5,66.5,0,0,0,460,285,45,44,14,0,58,103,745
29/01/2021,A15,1465,56.5,68.5,1396.5,1102,280.25,0,0,0,1521.5,1382.25,147,238,59,0,297,444,2903.75
29/01/2021,A16,14380.5,998,653,13727.5,4484,1273,0,0,0,15378.5,5757,1445,641,281,0,922,2367,21135.5
29/01/2021,A17,943.5,39,41,902.5,437,114,0,0,0,982.5,551,95,120,24,0,144,239,1533.5
29/01/2021,A18,4307,353.5,203,4104,2688.5,351.5,0,0,0,4660.5,3040,432,459,74,0,533,965,7700.5
29/01/2021,A19,36544,1718.5,1622,34922,14421,1843,0,0,0,38262.5,16264,3676,2784,438,0,3222,6898,54526.5
29/01/2021,A20,11055,556.5,491,10564,5947,612.75,0,0,0,11611.5,6559.75,1112,1052,148,0,1200,2312,18171.25
30/01/2021,A03,79,0,3,76,9.5,9.5,0,0,0,79,19,8,2,2,0,4,12,98
30/01/2021,A05,2277,160.5,111,2166,693.5,180.5,0,0,0,2437.5,874,228,149,38,0,187,415,3311.5
30/01/2021,A06,5155,192,234,4921,2612.5,446.5,0,0,0,5347,3059,518,498,103,0,601,1119,8406
30/01/2021,A07,1892.5,72,87.5,1805,741,232.75,0,0,0,1964.5,973.75,190,204,49,0,253,443,2938.25
30/01/2021,A08,6998.5,487,320,6678.5,2574.5,299.25,0,0,0,7485.5,2873.75,703,481,79,0,560,1263,10359.25
30/01/2021,A09,517.5,22,23.5,494,76,14.25,0,0,0,539.5,90.25,52,13,4,0,17,69,629.75
30/01/2021,A13,249,8,11.5,237.5,104.5,14.25,0,0,0,257,118.75,25,17,3,0,20,45,375.75
30/01/2021,A15,1332,48.5,68.5,1263.5,978.5,137.75,0,0,0,1380.5,1116.25,133,191,29,0,220,353,2496.75
30/01/2021,A16,13957,871.5,657,13300,3572,1002.25,0,0,0,14828.5,4574.25,1400,492,219,0,711,2111,19402.75
30/01/2021,A17,247.5,6,10,237.5,342,80.75,0,0,0,253.5,422.75,25,73,17,0,90,115,676.25
30/01/2021,A18,4419.5,333,211,4208.5,1577,289.75,0,0,0,4752.5,1866.75,443,341,61,0,402,845,6619.25
30/01/2021,A19,36223.5,1659.5,1662.5,34561,13119.5,1496.25,0,0,0,37883,14615.75,3638,2404,366,0,2770,6408,52498.75
30/01/2021,A20,7308.5,503,373.5,6935,3201.5,337.25,0,0,0,7811.5,3538.75,730,608,86,0,694,1424,11350.25
31/01/2021,A03,1481.5,86,66,1415.5,351.5,57,0,0,0,1567.5,408.5,149,52,17,0,69,218,1976
31/01/2021,A05,1870.5,122,103.5,1767,475,180.5,0,0,0,1992.5,655.5,186,80,38,0,118,304,2648
31/01/2021,A06,4188,222,169.5,4018.5,1491.5,342,0,0,0,4410,1833.5,423,239,79,0,318,741,6243.5
31/01/2021,A07,1836.5,38.5,79,1757.5,484.5,147.25,0,0,0,1875,631.75,185,88,31,0,119,304,2506.75
31/01/2021,A08,5461.5,261,227,5234.5,1387,242.25,0,0,0,5722.5,1629.25,551,207,54,0,261,812,7351.75
31/01/2021,A09,725,31,31.5,693.5,123.5,42.75,0,0,0,756,166.25,73,19,14,0,33,106,922.25
31/01/2021,A15,754,12,32,722,171,38,0,0,0,766,209,76,39,8,0,47,123,975
31/01/2021,A16,9601,729.5,443,9158,2137.5,764.75,0,0,0,10330.5,2902.25,964,287,161,0,448,1412,13232.75
31/01/2021,A17,60,0,3,57,19,0,0,0,0,60,19,6,8,0,0,8,14,79
31/01/2021,A18,3587,293,195.5,3391.5,1007,270.75,0,0,0,3880,1277.75,357,189,58,0,247,604,5157.75
31/01/2021,A19,29333.5,1310.5,1356,27977.5,6963.5,1149.5,0,0,0,30644,8113,2945,1236,262,0,1498,4443,38757
31/01/2021,A20,7463,550.5,328.5,7134.5,2023.5,337.25,0,0,0,8013.5,2360.75,751,345,81,0,426,1177,10374.25
01/02/2021,A03,2135.5,148.5,93,2042.5,874,285,0,0,0,2284,1159,215,147,69,0,216,431,3443
01/02/2021,A05,269.5,66.5,13,256.5,199.5,33.25,0,0,0,336,232.75,27,25,7,0,32,59,568.75
01/02/2021,A06,3519,127.5,156,3363,1681.5,365.75,0,0,0,3646.5,2047.25,354,306,81,0,387,741,5693.75
01/02/2021,A07,1712.5,34,78.5,1634,570,199.5,0,0,0,1746.5,769.5,172,121,42,0,163,335,2516
01/02/2021,A08,8270,509,413.5,7856.5,2973.5,565.25,0,0,0,8779,3538.75,827,491,138,0,629,1456,12317.75
01/02/2021,A09,1025,51.5,56,969,123.5,23.75,0,0,0,1076.5,147.25,102,29,7,0,36,138,1223.75
01/02/2021,A13,140,14,7,133,28.5,38,0,0,0,154,66.5,14,7,8,0,15,29,220.5
01/02/2021,A15,866.5,54.5,40,826.5,703,156.75,0,0,0,921,859.75,87,146,33,0,179,266,1780.75
01/02/2021,A16,9104.5,483.5,402.5,8702,2175.5,793.25,0,0,0,9588,2968.75,916,325,167,0,492,1408,12556.75
01/02/2021,A18,4280.5,254.5,205,4075.5,1539,275.5,0,0,0,4535,1814.5,429,259,58,0,317,746,6349.5
01/02/2021,A19,31858.5,1264,1449,30409.5,9025,1496.25,0,0,0,33122.5,10521.25,3201,1609,345,0,1954,5155,43643.75
01/02/2021,A20,8785,546.5,406,8379,3135,484.5,0,0,0,9331.5,3619.5,882,519,111,0,630,1512,12951
02/02/2021,A03,2717,160.5,123.5,2593.5,826.5,308.75,0,0,0,2877.5,1135.25,273,199,81,0,280,553,4012.75
02/02/2021,A06,2988,173,138,2850,2033,489.25,0,0,0,3161,2522.25,300,426,103,0,529,829,5683.25
02/02/2021,A07,1450,79.5,72.5,1377.5,617.5,289.75,0,0,0,1529.5,907.25,145,183,62,0,245,390,2436.75
02/02/2021,A08,14974.5,992.5,705.5,14269,5966,912,0,0,0,15967,6878,1502,1133,229,0,1362,2864,22845
02/02/2021,A09,938.5,48,36,902.5,142.5,23.75,0,0,0,986.5,166.25,95,28,6,0,34,129,1152.75
02/02/2021,A13,357.5,36.5,15.5,342,171,57,0,0,0,394,228,36,32,12,0,44,80,622
02/02/2021,A15,2958.5,133.5,146.5,2812,1111.5,152,0,0,0,3092,1263.5,296,249,32,0,281,577,4355.5
02/02/2021,A16,13438.5,892.5,585,12853.5,4037.5,1391.75,9.5,0,0,14331,5438.75,1353,581,297,2,880,2233,19769.75
02/02/2021,A17,1210,48,51,1159,503.5,175.75,0,0,0,1258,679.25,122,128,37,0,165,287,1937.25
02/02/2021,A18,8619.5,553.5,392.5,8227,4664.5,693.5,0,0,0,9173,5358,866,738,146,0,884,1750,14531
02/02/2021,A19,29175,1262.5,1330.5,27844.5,11599.5,1344.25,0,0,0,30437.5,12943.75,2931,2239,323,0,2562,5493,43381.25
02/02/2021,A20,11195,620,517,10678,5595.5,608,0,0,0,11815,6203.5,1124,968,145,0,1113,2237,18018.5
03/02/2021,A03,2359.5,299,117.5,2242,931,247,4.75,0,0,2658.5,1182.75,236,194,68,1,263,499,3841.25
03/02/2021,A06,3603.5,204.5,164.5,3439,2878.5,536.75,9.5,0,0,3808,3424.75,362,567,122,2,691,1053,7232.75
03/02/2021,A07,1565,24.5,64,1501,703,289.75,0,0,0,1589.5,992.75,158,179,61,0,240,398,2582.25
03/02/2021,A08,8098,418.5,365,7733,3144.5,489.25,0,0,0,8516.5,3633.75,814,629,114,0,743,1557,12150.25
03/02/2021,A09,700.5,49.5,26,674.5,142.5,14.25,0,0,0,750,156.75,71,22,5,0,27,98,906.75
03/02/2021,A13,409,42,19.5,389.5,123.5,47.5,0,0,0,451,171,41,35,10,0,45,86,622
03/02/2021,A15,2169,109,88.5,2080.5,1149.5,237.5,0,0,0,2278,1387,219,291,50,0,341,560,3665
03/02/2021,A16,11264,793,538.5,10725.5,4674,1111.5,42.75,0,0,12057,5828.25,1129,704,238,9,951,2080,17885.25
03/02/2021,A17,1196,37,56,1140,712.5,147.25,0,0,0,1233,859.75,120,162,31,0,193,313,2092.75
03/02/2021,A18,8627,659,457,8170,4370,617.5,23.75,0,0,9286,5011.25,860,760,130,5,895,1755,14297.25
03/02/2021,A19,31932.5,1533.5,1494.5,30438,13585,1391.75,0,0,0,33466,14976.75,3204,2556,337,0,2893,6097,48442.75
03/02/2021,A20,10102.5,545.5,498,9604.5,5899.5,674.5,0,0,0,10648,6574,1011,1033,157,0,1190,2201,17222
04/02/2021,A03,2146.5,189.5,94.5,2052,940.5,161.5,4.75,0,0,2336,1106.75,216,170,49,1,220,436,3442.75
04/02/2021,A06,3219.5,149,141.5,3078,2688.5,460.75,4.75,0,0,3368.5,3154,324,517,102,1,620,944,6522.5
04/02/2021,A07,1672.5,108.5,76.5,1596,655.5,270.75,9.5,0,0,1781,935.75,168,173,57,2,232,400,2716.75
04/02/2021,A08,9701.5,585.5,458,9243.5,3600.5,598.5,4.75,0,0,10287,4203.75,973,709,136,1,846,1819,14490.75
04/02/2021,A09,546.5,31,24,522.5,152,14.25,0,0,0,577.5,166.25,55,29,4,0,33,88,743.75
04/02/2021,A13,537.5,5,24.5,513,171,38,0,0,0,542.5,209,54,42,8,0,50,104,751.5
04/02/2021,A15,1212.5,63.5,63,1149.5,978.5,232.75,9.5,0,0,1276,1220.75,121,238,49,2,289,410,2496.75
04/02/2021,A16,13021.5,866,605,12416.5,4940,1192.25,57,0,0,13887.5,6189.25,1307,704,264,12,980,2287,20076.75
04/02/2021,A17,924.5,54,41,883.5,313.5,128.25,0,0,0,978.5,441.75,93,109,27,0,136,229,1420.25
04/02/2021,A18,7059.5,467,333.5,6726,4284.5,650.75,9.5,0,0,7526.5,4944.75,708,700,137,2,839,1547,12471.25
