ID Estación,Estacion,Fecha,Efectivo,Overpay,Monto Pasajes,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error,Monto Total Efectivo,Monto Total Tarjetas,Pasajes Efectivo,Pasajes Tarjeta Gral,Pasajes Tarjeta Per,Pasajes Bpd,Total Pasajes Tarjeta,Total Pasajes
7900014,Independencia Nte.,2021-01-06,"$21,096.50",$918.50,"$20,178.00","$15,475.50","$2,071.00",$0.00,"$27,017.50",$270.00,"$48,544.00","$17,546.50","2,124","1,747",461,0,"2,208","4,332"
7900015,San Patricio,2021-01-06,"$16,169.50",$589.50,"$15,580.00","$12,369.00","$2,227.75",$0.00,"$21,408.00",$139.50,"$37,717.00","$14,596.75","1,640","1,324",480,0,"1,804","3,444"
7900016,Igualdad,2021-01-06,"$8,396.00",$330.50,"$8,065.50","$5,681.00",$883.50,$0.00,"$7,493.50",$232.00,"$16,221.50","$6,564.50",849,598,186,0,784,"1,633"
7900017,Monumental,2021-01-06,"$7,518.00",$298.00,"$7,220.00","$5,396.00","$1,045.00",$0.00,"$8,404.20",$0.00,"$15,962.20","$6,441.00",760,568,220,0,788,"1,548"
7900018,Monte Olivette,2021-01-06,"$2,608.00",$109.50,"$2,498.50","$1,805.00",$342.00,$0.00,"$3,182.50",$0.00,"$5,810.50","$2,147.00",263,190,72,0,262,525
7900019,Circunvalacion,2021-01-06,"$13,487.50",$501.00,"$12,986.50","$11,143.50","$1,871.50",$0.00,"$20,569.00",$114.50,"$34,451.00","$13,015.00","1,367","1,173",394,0,"1,567","2,934"
7900020,Ciencias de La Salud,2021-01-06,"$5,638.50",$233.00,"$5,405.50","$4,085.00",$774.25,$0.00,"$8,131.50",$0.00,"$13,950.00","$4,859.25",569,430,163,0,593,"1,162"
7900021,Juan Alvarez,2021-01-06,"$11,494.00",$455.00,"$11,039.00","$8,977.50","$1,406.00",$0.00,"$11,286.50",$197.00,"$23,167.50","$10,383.50","1,162",945,296,0,"1,241","2,403"
7900022,Alameda,2021-01-06,"$7,527.00",$297.50,"$7,229.50","$6,279.50","$1,116.25",$0.00,"$10,198.00",$110.00,"$17,895.00","$7,395.75",761,661,235,0,896,"1,657"
7900023,San Juan de Dios,2021-01-06,"$39,258.00","$1,562.00","$37,696.00","$27,645.00","$4,902.00",$0.00,"$33,990.50",$349.50,"$74,308.00","$32,547.00","3,968","3,564","1,032",0,"4,596","8,564"
7900024,Bicentenario,2021-01-06,"$12,401.50",$460.00,"$11,941.50","$13,143.25","$2,004.50",$0.00,"$18,852.50",$103.00,"$31,557.00","$15,147.75","1,257","1,869",422,0,"2,291","3,548"
7900025,La  Paz,2021-01-06,"$2,643.50",$97.50,"$2,546.00","$2,850.00",$408.50,$0.00,"$4,945.00",$15.00,"$7,683.50","$3,258.50",268,300,86,0,386,654
7900026,Ninos Heroes,2021-01-06,"$28,183.00",$946.50,"$27,236.50","$15,751.00","$2,546.00",$0.00,"$29,698.50",$116.00,"$58,407.50","$18,297.00","2,867","1,658",536,0,"2,194","5,061"
7900027,Agua Azul,2021-01-06,"$6,164.50",$246.00,"$5,918.50","$6,973.00",$688.75,$0.00,"$11,896.00",$76.00,"$18,316.50","$7,661.75",623,734,145,0,879,"1,502"
7900028,Cipres,2021-01-06,"$3,697.00",$144.00,"$3,553.00","$4,503.00",$304.00,$0.00,"$6,254.00",$0.00,"$10,021.00","$4,807.00",374,474,64,0,538,912
7900029,Heroe de Nacozari,2021-01-06,"$4,405.50",$168.50,"$4,237.00","$3,876.00",$532.00,$0.00,"$6,731.00",$47.50,"$11,244.00","$4,408.00",446,408,112,0,520,966
7900030,Lazaro Cardenas,2021-01-06,"$14,072.00",$506.00,"$13,566.00","$20,520.00","$1,572.25",$0.00,"$35,601.00",$101.00,"$50,034.00","$22,092.25","1,428","2,160",331,0,"2,491","3,919"
7900031,El Dean,2021-01-06,"$2,570.50",$110.00,"$2,460.50","$2,945.00",$304.00,$0.00,"$4,552.50",$4.50,"$7,207.50","$3,249.00",259,310,64,0,374,633
7900032,Zona Industrial,2021-01-06,"$3,314.00",$131.50,"$3,182.50","$5,263.00",$489.25,$0.00,"$7,353.50",$185.00,"$10,852.50","$5,752.25",335,554,103,0,657,992
7900033,Lopez de Legazpi,2021-01-06,"$4,072.00",$158.00,"$3,914.00","$4,636.00",$532.00,$0.00,"$8,968.50",$50.00,"$13,250.50","$5,168.00",412,488,112,0,600,"1,012"
7900034,Clemente Orozco,2021-01-06,"$9,064.10",$333.60,"$8,730.50","$12,274.00","$1,681.50",$0.00,"$23,539.50",$203.00,"$33,046.60","$13,955.50",919,"1,309",356,0,"1,665","2,584"
7900035,Artes Plasticas,2021-01-06,"$4,047.00",$152.00,"$3,895.00","$3,610.00",$693.50,$0.00,"$5,737.50",$73.00,"$9,857.50","$4,303.50",410,380,146,0,526,936
7900036,Escultura,2021-01-06,"$4,930.00",$218.00,"$4,712.00","$5,738.00",$897.75,$0.00,"$19,539.50",$70.00,"$24,739.50","$6,635.75",496,986,238,0,"1,224","1,720"
7900037,Fray  Angelico,2021-01-06,"$24,861.10",$978.10,"$23,883.00","$20,225.50","$2,422.50",$0.00,"$55,766.50",$357.00,"$82,064.60","$22,648.00","2,514","4,098",751,0,"4,849","7,363"
7900011,Mirador,2021-01-07,"$8,356.00",$338.00,"$8,018.00","$7,628.50","$1,477.25",$0.00,"$13,676.50",$67.00,"$22,199.50","$9,105.75",844,862,327,0,"1,189","2,033"
7900012,Huentitan,2021-01-07,"$6,672.00",$269.00,"$6,403.00","$6,061.00","$1,021.25",$0.00,"$11,498.50",$50.00,"$18,240.50","$7,082.25",674,643,219,0,862,"1,536"
7900013,Zoologico,2021-01-07,"$6,942.00",$263.50,"$6,678.50","$7,942.00","$1,097.25",$0.00,"$10,721.00",$113.00,"$17,876.00","$9,039.25",703,836,231,0,"1,067","1,770"
7900014,Independencia Nte.,2021-01-07,"$20,240.30",$879.30,"$19,361.00","$14,820.00","$2,037.75",$0.00,"$23,039.00",$328.00,"$43,767.30","$16,857.75","2,038","1,680",469,0,"2,149","4,187"
7900015,San Patricio,2021-01-07,"$16,291.10",$597.10,"$15,694.00","$10,934.50","$1,990.25",$0.00,"$19,975.50",$382.00,"$36,768.60","$12,924.75","1,652","1,174",426,0,"1,600","3,252"
7900016,Igualdad,2021-01-07,"$7,993.50",$308.00,"$7,685.50","$5,301.00",$883.50,$0.00,"$8,539.50",$62.00,"$16,675.00","$6,184.50",809,558,186,0,744,"1,553"
7900017,Monumental,2021-01-07,"$8,278.00",$345.50,"$7,932.50","$5,662.00","$1,073.50",$0.00,"$9,782.00",$100.00,"$18,240.00","$6,735.50",835,596,226,0,822,"1,657"
7900018,Monte Olivette,2021-01-07,"$2,638.00",$111.00,"$2,527.00","$1,786.00",$332.50,$0.00,"$2,967.50",$61.00,"$5,686.50","$2,118.50",266,188,70,0,258,524
7900019,Circunvalacion,2021-01-07,"$11,594.00",$441.00,"$11,153.00","$11,276.50","$1,738.50",$0.00,"$19,917.00",$67.50,"$31,618.50","$13,015.00","1,174","1,187",366,0,"1,553","2,727"
7900020,Ciencias de La Salud,2021-01-07,"$6,532.50",$253.00,"$6,279.50","$4,398.50",$878.75,$0.00,"$6,674.00",$34.00,"$13,310.50","$5,277.25",661,463,185,0,648,"1,309"
7900021,Juan Alvarez,2021-01-07,"$9,282.10",$361.60,"$8,920.50","$9,196.00","$1,458.25",$0.00,"$15,514.00",$100.00,"$25,136.10","$10,654.25",939,968,307,0,"1,275","2,214"
7900022,Alameda,2021-01-07,"$9,983.50",$388.50,"$9,595.00","$6,308.00","$1,111.50",$0.00,"$10,006.50",$110.00,"$20,300.00","$7,419.50","1,010",664,234,0,898,"1,908"
7900023,San Juan de Dios,2021-01-07,"$35,769.10","$1,388.60","$34,380.50","$28,196.00","$4,678.75",$0.00,"$36,129.25",$320.00,"$72,718.35","$32,874.75","3,619","3,602",985,0,"4,587","8,206"
7900024,Bicentenario,2021-01-07,"$11,499.00",$450.50,"$11,048.50","$12,668.25","$1,857.25",$0.00,"$15,956.00",$150.00,"$27,765.00","$14,525.50","1,163","1,808",391,0,"2,199","3,362"
7900025,La  Paz,2021-01-07,"$3,736.50",$145.50,"$3,591.00","$2,926.00",$441.75,$0.00,"$4,932.00",$20.00,"$8,798.50","$3,367.75",378,308,93,0,401,779
7900026,Ninos Heroes,2021-01-07,"$25,695.50",$881.50,"$24,814.00","$15,713.00","$2,313.25",$0.00,"$29,815.00",$280.50,"$56,241.00","$18,026.25","2,612","1,654",487,0,"2,141","4,753"
7900027,Agua Azul,2021-01-07,"$6,279.50",$256.50,"$6,023.00","$6,678.50",$674.50,$0.00,"$6,558.50",$126.00,"$13,084.00","$7,353.00",634,703,142,0,845,"1,479"
7900028,Cipres,2021-01-07,"$2,702.50",$109.00,"$2,593.50","$4,769.00",$332.50,$0.00,"$6,372.50",$32.00,"$9,147.00","$5,101.50",273,502,70,0,572,845
7900029,Heroe de Nacozari,2021-01-07,"$3,965.00",$155.50,"$3,809.50","$3,553.00",$536.75,$0.00,"$6,386.50",$12.50,"$10,484.00","$4,089.75",401,374,113,0,487,888
7900030,Lazaro Cardenas,2021-01-07,"$15,146.00",$554.00,"$14,592.00","$20,425.00","$1,577.00",$0.00,"$33,255.00",$54.50,"$48,575.50","$22,002.00","1,536","2,150",332,0,"2,482","4,018"
7900031,El Dean,2021-01-07,"$2,507.50",$104.00,"$2,403.50","$2,859.50",$313.50,$0.00,"$6,740.50",$21.00,"$9,329.00","$3,173.00",253,301,66,0,367,620
7900032,Zona Industrial,2021-01-07,"$3,460.00",$144.50,"$3,315.50","$5,025.50",$517.75,$0.00,"$6,558.50",$24.00,"$10,042.50","$5,543.25",349,529,109,0,638,987
7900033,Lopez de Legazpi,2021-01-07,"$3,609.00",$132.00,"$3,477.00","$4,778.50",$446.50,$0.00,"$9,036.00",$25.00,"$12,790.00","$5,225.00",366,503,94,0,597,963
7900034,Clemente Orozco,2021-01-07,"$12,083.00",$483.50,"$11,599.50","$11,770.50","$1,463.00",$0.00,"$24,811.00",$195.00,"$37,329.00","$13,233.50","1,221","1,262",313,0,"1,575","2,796"
7900035,Artes Plasticas,2021-01-07,"$4,173.00",$164.00,"$4,009.00","$3,629.00",$736.25,$0.00,"$5,020.00",$76.00,"$9,349.00","$4,365.25",422,382,155,0,537,959
7900036,Escultura,2021-01-07,"$5,521.10",$239.10,"$5,282.00","$5,614.50",$788.50,$0.00,"$22,397.20",$40.00,"$27,978.30","$6,403.00",556,944,214,0,"1,158","1,714"
7900037,Fray  Angelico,2021-01-07,"$23,004.50",$907.50,"$22,097.00","$20,282.50","$2,413.00",$0.00,"$54,517.00",$309.00,"$78,550.50","$22,695.50","2,326","4,103",747,0,"4,850","7,176"
7900011,Mirador,2021-01-08,"$8,887.10",$356.10,"$8,531.00","$8,236.50","$1,363.25",$0.00,"$11,791.50",$109.00,"$20,987.60","$9,599.75",898,914,305,0,"1,219","2,117"
7900012,Huentitan,2021-01-08,"$6,277.50",$254.50,"$6,023.00","$6,194.00",$964.25,$0.00,"$9,531.50",$76.00,"$15,945.00","$7,158.25",634,654,205,0,859,"1,493"
7900013,Zoologico,2021-01-08,"$7,223.50",$279.00,"$6,944.50","$7,419.50","$1,121.00",$0.00,"$10,614.50",$280.00,"$18,238.00","$8,540.50",731,781,236,0,"1,017","1,748"
7900014,Independencia Nte.,2021-01-08,"$22,328.50","$1,001.00","$21,327.50","$15,380.50","$1,900.00",$0.00,"$28,940.90",$445.00,"$51,914.40","$17,280.50","2,245","1,751",431,0,"2,182","4,427"
7900015,San Patricio,2021-01-08,"$16,407.50",$590.00,"$15,817.50","$11,865.50","$2,151.75",$0.00,"$25,931.00",$50.00,"$42,448.50","$14,017.25","1,665","1,279",471,0,"1,750","3,415"
7900016,Igualdad,2021-01-08,"$8,262.70",$320.70,"$7,942.00","$5,149.00",$964.25,$0.00,"$9,308.00",$100.00,"$17,790.70","$6,113.25",836,542,203,0,745,"1,581"
7900017,Monumental,2021-01-08,"$8,447.50",$353.50,"$8,094.00","$6,032.50","$1,045.00",$0.00,"$10,578.50",$124.00,"$19,310.00","$7,077.50",852,635,220,0,855,"1,707"
7900018,Monte Olivette,2021-01-08,"$2,316.00",$93.00,"$2,223.00","$1,719.50",$308.75,$0.00,"$2,928.50",$66.00,"$5,440.50","$2,028.25",234,181,65,0,246,480
7900019,Circunvalacion,2021-01-08,"$15,323.50",$579.50,"$14,744.00","$11,314.50","$1,691.00",$0.00,"$22,212.50",$45.00,"$37,651.00","$13,005.50","1,552","1,191",356,0,"1,547","3,099"
7900020,Ciencias de La Salud,2021-01-08,"$6,233.50",$239.00,"$5,994.50","$4,674.00",$912.00,$0.00,"$7,571.00",$50.00,"$14,224.50","$5,586.00",631,492,192,0,684,"1,315"
7900021,Juan Alvarez,2021-01-08,"$12,184.50",$471.00,"$11,713.50","$9,272.00","$1,591.25",$0.00,"$15,578.50",$213.00,"$28,276.00","$10,863.25","1,233",976,335,0,"1,311","2,544"
7900022,Alameda,2021-01-08,"$8,284.50",$333.00,"$7,951.50","$6,232.00","$1,021.25",$0.00,"$11,501.50",$72.50,"$19,980.50","$7,253.25",837,656,215,0,871,"1,708"
7900023,San Juan de Dios,2021-01-08,"$38,450.00","$1,457.00","$36,993.00","$30,718.25","$4,873.50",$0.00,"$43,279.50",$780.00,"$83,249.50","$35,591.75","3,894","3,885","1,026",0,"4,911","8,805"
7900024,Bicentenario,2021-01-08,"$11,842.50",$461.50,"$11,381.00","$13,437.75","$2,090.00",$0.00,"$20,303.00",$129.00,"$32,494.50","$15,527.75","1,198","1,898",440,0,"2,338","3,536"
7900025,La  Paz,2021-01-08,"$3,632.00",$145.50,"$3,486.50","$2,878.50",$451.25,$0.00,"$5,505.50",$20.00,"$9,237.50","$3,329.75",367,303,95,0,398,765
7900026,Ninos Heroes,2021-01-08,"$25,512.00",$850.00,"$24,662.00","$16,910.00","$2,346.50",$0.00,"$32,498.00",$131.00,"$58,421.00","$19,256.50","2,596","1,780",494,0,"2,274","4,870"
7900027,Agua Azul,2021-01-08,"$6,664.50",$271.00,"$6,393.50","$7,144.00",$679.25,$0.00,"$11,833.50",$20.00,"$18,738.00","$7,823.25",673,752,143,0,895,"1,568"
7900028,Cipres,2021-01-08,"$3,631.00",$135.00,"$3,496.00","$4,683.50",$237.50,$0.00,"$7,305.50",$70.00,"$11,146.50","$4,921.00",368,493,50,0,543,911
7900029,Heroe de Nacozari,2021-01-08,"$4,013.50",$156.50,"$3,857.00","$3,809.50",$508.25,$0.00,"$6,160.00",$100.00,"$10,293.50","$4,317.75",406,401,107,0,508,914
7900030,Lazaro Cardenas,2021-01-08,"$14,804.50",$526.00,"$14,278.50","$19,693.50","$1,596.00",$0.00,"$37,721.50",$194.00,"$53,090.00","$21,289.50","1,503","2,073",336,0,"2,409","3,912"
7900031,El Dean,2021-01-08,"$2,748.50",$117.00,"$2,631.50","$3,657.50",$351.50,$0.00,"$9,245.00",$70.00,"$12,183.50","$4,009.00",277,385,74,0,459,736
7900032,Zona Industrial,2021-01-08,"$3,940.00",$159.00,"$3,781.00","$5,196.50",$598.50,$0.00,"$7,055.00",$85.00,"$11,080.00","$5,795.00",398,547,126,0,673,"1,071"
7900033,Lopez de Legazpi,2021-01-08,"$4,779.80",$181.80,"$4,598.00","$4,769.00",$503.50,$0.00,"$11,633.00",$78.50,"$16,651.30","$5,272.50",484,502,106,0,608,"1,092"
7900034,Clemente Orozco,2021-01-08,"$12,288.00",$460.50,"$11,827.50","$12,777.50","$1,539.00",$0.00,"$25,052.50",$225.00,"$37,725.50","$14,316.50","1,245","1,367",331,0,"1,698","2,943"
7900035,Artes Plasticas,2021-01-08,"$4,604.10",$177.10,"$4,427.00","$3,790.50",$665.00,$0.00,"$5,011.00",$10.00,"$9,665.10","$4,455.50",466,399,140,0,539,"1,005"
7900036,Escultura,2021-01-08,"$6,084.50",$251.50,"$5,833.00","$5,690.50",$940.50,$0.00,"$23,053.50",$157.00,"$29,355.00","$6,631.00",614,964,257,0,"1,221","1,835"
7900037,Fray  Angelico,2021-01-08,"$25,388.60","$1,021.10","$24,367.50","$20,453.50","$2,389.25",$0.00,"$55,365.70",$326.00,"$81,780.30","$22,842.75","2,565","4,148",755,0,"4,903","7,468"
7900011,Mirador,2021-01-09,"$6,763.00",$284.00,"$6,479.00","$6,260.50",$945.25,$0.00,"$12,016.00",$70.00,"$18,889.00","$7,205.75",682,702,217,0,919,"1,601"
7900012,Huentitan,2021-01-09,"$5,893.00",$240.50,"$5,652.50","$4,569.50",$760.00,$0.00,"$8,862.50",$0.50,"$14,876.00","$5,329.50",595,485,161,0,646,"1,241"
7900013,Zoologico,2021-01-09,"$6,464.00",$251.00,"$6,213.00","$5,947.00",$912.00,$0.00,"$7,078.50",$16.00,"$13,778.50","$6,859.00",654,626,192,0,818,"1,472"
7900014,Independencia Nte.,2021-01-09,"$19,358.50",$862.00,"$18,496.50","$11,371.50","$1,463.00",$0.00,"$23,532.75",$475.00,"$43,466.25","$12,834.50","1,947","1,278",329,0,"1,607","3,554"
7900015,San Patricio,2021-01-09,"$14,789.50",$558.50,"$14,231.00","$9,538.00","$1,543.75",$0.00,"$19,778.00",$151.00,"$34,858.50","$11,081.75","1,498","1,024",332,0,"1,356","2,854"
7900016,Igualdad,2021-01-09,"$5,572.00",$214.00,"$5,358.00","$3,581.50",$503.50,$0.00,"$6,805.50",$210.00,"$12,647.50","$4,085.00",564,377,106,0,483,"1,047"
7900017,Monumental,2021-01-09,"$7,808.00",$322.00,"$7,486.00","$4,512.50",$760.00,$0.00,"$10,538.50",$40.00,"$18,446.50","$5,272.50",788,475,160,0,635,"1,423"
7900018,Monte Olivette,2021-01-09,"$2,456.50",$100.50,"$2,356.00","$1,254.00",$218.50,$0.00,"$2,222.00",$10.00,"$4,788.50","$1,472.50",248,132,46,0,178,426
7900019,Circunvalacion,2021-01-09,"$10,152.00",$386.00,"$9,766.00","$8,008.50","$1,135.25",$0.00,"$17,326.70",$69.50,"$27,588.20","$9,143.75","1,028",843,239,0,"1,082","2,110"
7900020,Ciencias de La Salud,2021-01-09,"$5,212.50",$215.50,"$4,997.00","$3,173.00",$513.00,$0.00,"$4,811.50",$0.00,"$10,124.00","$3,686.00",526,334,108,0,442,968
7900021,Juan Alvarez,2021-01-09,"$6,113.50",$261.50,"$5,852.00","$5,054.00",$508.25,$0.00,"$8,625.20",$441.00,"$15,199.70","$5,562.25",616,532,107,0,639,"1,255"
7900022,Alameda,2021-01-09,"$7,859.50",$326.00,"$7,533.50","$4,778.50",$888.25,$0.00,"$10,964.50",$0.00,"$18,984.00","$5,666.75",793,503,187,0,690,"1,483"
7900023,San Juan de Dios,2021-01-09,"$36,157.50","$1,368.50","$34,789.00","$23,745.25","$3,614.75",$0.00,"$37,773.75",$389.50,"$75,040.75","$27,360.00","3,662","2,985",761,0,"3,746","7,408"
7900024,Bicentenario,2021-01-09,"$7,775.50",$318.00,"$7,457.50","$9,970.25","$1,121.00",$0.00,"$17,606.50",$100.00,"$25,562.00","$11,091.25",785,"1,408",236,0,"1,644","2,429"
7900025,La  Paz,2021-01-09,"$2,553.50",$102.50,"$2,451.00","$2,042.50",$285.00,$0.00,"$4,211.00",$201.00,"$7,005.50","$2,327.50",258,215,60,0,275,533
7900026,Ninos Heroes,2021-01-09,"$22,557.10",$783.10,"$21,774.00","$11,932.00","$1,600.75",$0.00,"$22,924.00",$282.50,"$46,163.60","$13,532.75","2,292","1,256",337,0,"1,593","3,885"
7900027,Agua Azul,2021-01-09,"$4,322.00",$170.50,"$4,151.50","$4,712.00",$422.75,$0.00,"$9,430.50",$162.50,"$14,155.00","$5,134.75",437,496,89,0,585,"1,022"
7900028,Cipres,2021-01-09,"$2,531.00",$99.00,"$2,432.00","$2,954.50",$185.25,$0.00,"$5,512.00",$20.00,"$8,103.00","$3,139.75",256,311,39,0,350,606
7900029,Heroe de Nacozari,2021-01-09,"$3,025.50",$128.00,"$2,897.50","$2,546.00",$446.50,$0.00,"$5,117.50",$7.00,"$8,250.00","$2,992.50",305,268,94,0,362,667
7900030,Lazaro Cardenas,2021-01-09,"$13,765.50",$522.50,"$13,243.00","$14,098.00","$1,059.25",$0.00,"$30,175.00",$301.00,"$44,403.50","$15,157.25","1,394","1,484",223,0,"1,707","3,101"
7900031,El Dean,2021-01-09,"$1,932.00",$79.50,"$1,852.50","$2,128.00",$185.25,$0.00,"$5,672.50",$5.00,"$7,609.50","$2,313.25",195,224,39,0,263,458
7900032,Zona Industrial,2021-01-09,"$3,070.00",$115.50,"$2,954.50","$3,534.00",$375.25,$0.00,"$6,982.00",$0.00,"$10,052.00","$3,909.25",311,372,79,0,451,762
7900033,Lopez de Legazpi,2021-01-09,"$4,422.00",$175.50,"$4,246.50","$3,154.00",$342.00,$0.00,"$9,364.00",$118.00,"$14,094.00","$3,496.00",447,333,73,0,406,853
7900034,Clemente Orozco,2021-01-09,"$10,338.10",$401.10,"$9,937.00","$9,405.00","$1,182.75",$0.00,"$22,103.00",$192.00,"$32,833.10","$10,587.75","1,046","1,001",251,0,"1,252","2,298"
7900035,Artes Plasticas,2021-01-09,"$3,236.50",$130.00,"$3,106.50","$2,584.00",$394.25,$0.00,"$4,596.00",$50.00,"$7,982.50","$2,978.25",327,272,83,0,355,682
7900036,Escultura,2021-01-09,"$5,722.50",$231.50,"$5,491.00","$4,750.00",$703.00,$0.00,"$19,070.20",$244.50,"$25,117.20","$5,453.00",578,732,191,0,923,"1,501"
7900037,Fray  Angelico,2021-01-09,"$22,897.50",$952.50,"$21,945.00","$15,684.50","$1,752.75",$0.00,"$55,083.25",$621.00,"$79,461.75","$17,437.25","2,310","2,895",537,0,"3,432","5,742"
7900011,Mirador,2021-01-10,"$4,888.00",$204.50,"$4,683.50","$3,543.50",$617.50,$0.00,"$5,907.50",$31.00,"$10,886.50","$4,161.00",493,388,143,0,531,"1,024"
7900012,Huentitan,2021-01-10,"$3,449.50",$134.00,"$3,315.50","$3,087.50",$498.75,$0.00,"$5,626.50",$98.00,"$9,194.00","$3,586.25",349,326,106,0,432,781
7900013,Zoologico,2021-01-10,"$6,543.50",$254.50,"$6,289.00","$4,360.50",$593.75,$0.00,"$6,963.20",$140.00,"$13,786.70","$4,954.25",662,459,126,0,585,"1,247"
7900014,Independencia Nte.,2021-01-10,"$11,783.00",$525.50,"$11,257.50","$6,298.50",$888.25,$0.00,"$16,243.50",$73.00,"$28,229.50","$7,186.75","1,185",728,206,0,934,"2,119"
7900015,San Patricio,2021-01-10,"$9,156.00",$359.00,"$8,797.00","$5,329.50",$760.00,$0.00,"$12,650.50",$18.00,"$22,044.50","$6,089.50",926,573,164,0,737,"1,663"
7900016,Igualdad,2021-01-10,"$3,563.50",$143.50,"$3,420.00","$2,194.50",$456.00,$0.00,"$4,448.50",$8.00,"$8,160.00","$2,650.50",360,231,96,0,327,687
7900017,Monumental,2021-01-10,"$4,630.00",$203.00,"$4,427.00","$2,755.00",$570.00,$0.00,"$6,146.50",$10.00,"$10,846.50","$3,325.00",466,290,120,0,410,876
7900018,Monte Olivette,2021-01-10,"$1,174.00",$53.00,"$1,121.00",$769.50,$161.50,$0.00,"$1,472.50",$0.00,"$2,666.50",$931.00,118,81,34,0,115,233
7900019,Circunvalacion,2021-01-10,"$5,361.50",$222.00,"$5,139.50","$3,961.50",$541.50,$0.00,"$8,602.50",$0.00,"$14,024.00","$4,503.00",541,417,114,0,531,"1,072"
7900020,Ciencias de La Salud,2021-01-10,"$2,753.00",$112.00,"$2,641.00","$1,586.50",$289.75,$0.00,"$3,056.00",$30.00,"$5,859.00","$1,876.25",278,167,61,0,228,506
7900021,Juan Alvarez,2021-01-10,"$3,838.50",$152.50,"$3,686.00","$2,574.50",$294.50,$0.00,"$5,442.50",$43.00,"$9,404.00","$2,869.00",388,271,62,0,333,721
7900022,Alameda,2021-01-10,"$5,741.50",$250.50,"$5,491.00","$3,344.00",$565.25,$0.00,"$5,719.50",$20.00,"$11,541.00","$3,909.25",578,352,119,0,471,"1,049"
7900023,San Juan de Dios,2021-01-10,"$21,118.70",$893.20,"$20,225.50","$12,592.25","$1,895.25",$0.00,"$17,665.00",$39.00,"$39,322.70","$14,487.50","2,129","1,559",399,0,"1,958","4,087"
7900024,Bicentenario,2021-01-10,"$6,218.50",$252.50,"$5,966.00","$5,529.00",$902.50,$0.00,"$7,959.50",$129.00,"$14,547.00","$6,431.50",628,783,190,0,973,"1,601"
7900025,La  Paz,2021-01-10,"$1,556.50",$65.00,"$1,491.50",$845.50,$128.25,$0.00,"$2,019.00",$0.00,"$3,615.50",$973.75,157,89,27,0,116,273
7900026,Ninos Heroes,2021-01-10,"$15,048.70",$589.70,"$14,459.00","$6,051.50",$888.25,$0.00,"$11,909.50",$105.50,"$27,243.70","$6,939.75","1,522",637,187,0,824,"2,346"
7900027,Agua Azul,2021-01-10,"$2,105.00",$91.00,"$2,014.00","$2,232.50",$194.75,$0.00,"$3,775.50",$11.00,"$5,911.50","$2,427.25",212,235,41,0,276,488
7900028,Cipres,2021-01-10,"$1,159.50",$48.00,"$1,111.50",$655.50,$104.50,$0.00,"$1,342.50",$0.00,"$2,502.00",$760.00,117,69,22,0,91,208
7900029,Heroe de Nacozari,2021-01-10,"$2,003.00",$84.00,"$1,919.00","$1,121.00",$204.25,$0.00,"$1,407.00",$0.00,"$3,410.00","$1,325.25",202,118,43,0,161,363
7900030,Lazaro Cardenas,2021-01-10,"$6,369.00",$260.50,"$6,108.50","$5,396.00",$532.00,$0.00,"$12,569.00",$30.00,"$18,988.00","$5,928.00",643,568,112,0,680,"1,323"
7900031,El Dean,2021-01-10,$872.50,$36.50,$836.00,$883.50,$142.50,$0.00,"$2,254.50",$0.00,"$3,127.00","$1,026.00",88,93,30,0,123,211
7900032,Zona Industrial,2021-01-10,"$1,092.50",$47.50,"$1,045.00","$1,415.50",$190.00,$0.00,"$2,500.50",$106.00,"$3,699.00","$1,605.50",110,149,40,0,189,299
7900033,Lopez de Legazpi,2021-01-10,"$2,227.00",$99.00,"$2,128.00","$1,425.00",$147.25,$0.00,"$4,652.00",$50.00,"$7,029.00","$1,572.25",224,150,32,0,182,406
7900034,Clemente Orozco,2021-01-10,"$6,044.00",$230.00,"$5,814.00","$4,731.00",$579.50,$0.00,"$10,620.70",$90.00,"$16,934.70","$5,310.50",612,499,122,0,621,"1,233"
7900035,Artes Plasticas,2021-01-10,"$1,969.50",$79.00,"$1,890.50","$1,719.50",$232.75,$0.00,"$2,863.50",$16.00,"$4,909.00","$1,952.25",199,181,49,0,230,429
7900036,Escultura,2021-01-10,"$3,076.10",$131.10,"$2,945.00","$2,460.50",$370.50,$0.00,"$13,303.00",$0.00,"$16,559.10","$2,831.00",310,382,99,0,481,791
7900037,Fray  Angelico,2021-01-10,"$15,558.50",$643.50,"$14,915.00","$8,531.00","$1,159.00",$0.00,"$39,060.50",$130.00,"$55,269.00","$9,690.00","1,570","1,532",340,0,"1,872","3,442"
7900011,Mirador,2021-01-11,"$9,070.50",$368.50,"$8,702.00","$8,160.50","$1,524.75",$0.00,"$17,222.00",$20.00,"$26,512.50","$9,685.25",916,910,341,0,"1,251","2,167"
7900012,Huentitan,2021-01-11,"$7,080.00",$278.00,"$6,802.00","$6,137.00",$950.00,$0.00,"$12,958.00",$0.00,"$20,058.00","$7,087.00",716,650,201,0,851,"1,567"
7900013,Zoologico,2021-01-11,"$7,076.00",$283.50,"$6,792.50","$7,077.50","$1,125.75",$0.00,"$10,765.00",$64.00,"$17,985.00","$8,203.25",715,745,238,0,983,"1,698"
